asset,tf,family,donchian,ma_len,atr_k_entry,atr_k_trail,scale_in_layers,scale_in_gap_atr,partial_tp_r,partial_tp_frac,Sharpe,Sortino,Calmar,MaxDD,ProfitFactor,Ulcer,rsi_len,rsi_low_high,bb_len,bb_dev,mean_exit,max_layers,adx_len,adx_thr,vol_z_thr,hysteresis
USDCHF,1h,V3_MR,,,,,,,,,1.2433705315064478,1.5685017187772472,1.1175178221105346,0.11356949211644535,2.4772752525807045,6.844895463011981,14.0,"[20, 80]",20.0,3.0,midband,0.0,,,,
USDCHF,1h,V3_MR,,,,,,,,,1.0517792630380345,1.3014274997331465,0.9647170179828548,0.23075448178954633,1.1893196321993913,8.513970919373776,14.0,"[20, 80]",20.0,3.0,midband,1.0,,,,
USDCHF,1h,V3_MR,,,,,,,,,0.9735932267674293,1.2175543643431603,0.8442433814308034,0.08434531870819276,1.4513896500551684,10.437282677288806,14.0,"[20, 80]",20.0,3.0,midband,2.0,,,,
USDCHF,1h,V3_MR,,,,,,,,,1.37468901690052,1.5143696523280197,0.7197729855071395,0.11339627810398317,2.1849159580824944,13.026502090081443,14.0,"[20, 80]",20.0,3.0,sma,0.0,,,,
USDCHF,1h,V3_MR,,,,,,,,,1.0279610086801931,1.2015633656112088,0.9640567761651639,0.22041867191148856,1.3926682209802443,7.986115572639454,14.0,"[20, 80]",20.0,3.0,sma,1.0,,,,
USDCHF,1h,V3_MR,,,,,,,,,0.9962041228956575,1.3889521203894666,0.9010822498900739,0.053978076043232105,1.8755328787396133,14.82317154595545,14.0,"[20, 80]",20.0,3.0,sma,2.0,,,,
USDCHF,1h,V3_RS,,,,,,,,,1.4621830087573033,1.9328452831173641,0.7824409851608038,0.18504160633650973,1.7104065078606259,11.573870479631179,,,,,,,14.0,18.0,0.0,1.0
USDCHF,1h,V3_RS,,,,,,,,,0.5009956516915761,0.643827148400518,0.32631114507482173,0.24962433013062824,1.5263520867764986,7.248270098123882,,,,,,,14.0,18.0,0.0,2.0
USDCHF,1h,V3_RS,,,,,,,,,0.7815614973553467,0.8606335796759256,0.7661969619249807,0.06412183435094812,2.4180012749890665,13.751419738744545,,,,,,,14.0,18.0,0.0,3.0
USDCHF,1h,V3_RS,,,,,,,,,1.814557650356842,2.1782226842053065,1.718490158091689,0.23308953092522666,1.7131259964029733,8.67251513010809,,,,,,,14.0,18.0,0.5,1.0
USDCHF,1h,V3_RS,,,,,,,,,1.0167312230543453,1.2378965287805184,0.8993511986404082,0.06243065707894675,2.308463359688794,9.140924008677842,,,,,,,14.0,18.0,0.5,2.0
USDCHF,1h,V3_RS,,,,,,,,,0.7088526374185885,0.7964272827328489,0.37043136290361783,0.10008959059106298,1.4840739560835834,10.46127773695052,,,,,,,14.0,18.0,0.5,3.0
USDCHF,1h,V3_RS,,,,,,,,,1.4390403688599775,1.8743981491195936,0.859822820385464,0.2481700517770556,1.372176432216874,5.812192553244582,,,,,,,14.0,22.0,0.0,1.0
USDCHF,1h,V3_RS,,,,,,,,,1.5156329929205974,1.8151021430941443,1.4155034944270923,0.11556454057636004,1.734016913921145,11.347359794102875,,,,,,,14.0,22.0,0.0,2.0
USDCHF,1h,V3_RS,,,,,,,,,1.7944383001622994,2.4665505002987067,1.4448607397017685,0.10097466784473196,1.530374532186369,8.659893469364711,,,,,,,14.0,22.0,0.0,3.0
USDCHF,1h,V3_RS,,,,,,,,,0.7892488843023805,1.0239766825533205,0.4448954812518855,0.0869923902329083,2.299672283561061,14.431230608843919,,,,,,,14.0,22.0,0.5,1.0
USDCHF,1h,V3_RS,,,,,,,,,0.7625429407265429,0.8731286078876327,0.7534260378880534,0.18403124109287744,1.410488633616047,8.5996274631712,,,,,,,14.0,22.0,0.5,2.0
USDCHF,1h,V3_RS,,,,,,,,,0.6637734112999265,0.9034064533371181,0.5222701862874812,0.21591486444926522,1.153498553954667,8.464169642810958,,,,,,,14.0,22.0,0.5,3.0
USDCHF,1h,V3_RS,,,,,,,,,1.8396340148058166,2.2905305009765655,1.1883637900630526,0.17620433302896532,2.122225776879286,11.468615719471261,,,,,,,14.0,25.0,0.0,1.0
USDCHF,1h,V3_RS,,,,,,,,,1.0926263399146838,1.2875663514954574,0.8219491945949992,0.148909273561782,1.964204591829143,13.828401469658461,,,,,,,14.0,25.0,0.0,2.0
USDCHF,1h,V3_RS,,,,,,,,,1.2380231548800342,1.6853704305097015,1.2277643755726468,0.19645991620733433,1.8884353615876457,14.708748017327745,,,,,,,14.0,25.0,0.0,3.0
USDCHF,1h,V3_RS,,,,,,,,,0.6014915274477723,0.6681357009288227,0.4027172307216055,0.23760901804302698,2.3213485357690526,7.443486602403068,,,,,,,14.0,25.0,0.5,1.0
USDCHF,1h,V3_RS,,,,,,,,,0.6137318637674962,0.6933361361384094,0.47171488353685037,0.21599329313683635,1.727239536618976,11.482868137293398,,,,,,,14.0,25.0,0.5,2.0
USDCHF,1h,V3_RS,,,,,,,,,1.3082321814267663,1.7619332501268103,0.7499904951890642,0.15810280116035563,1.9648494871301334,6.644387080012598,,,,,,,14.0,25.0,0.5,3.0
USDCHF,1h,V3_RS,,,,,,,,,1.8505910206926857,2.5774447810909558,1.6643562598601709,0.11231231016337256,1.1954417373983248,6.829970214834059,,,,,,,20.0,18.0,0.0,1.0
USDCHF,1h,V3_RS,,,,,,,,,0.7863743944432039,0.8972929591919476,0.49516099145667547,0.23448099034046327,1.8198647448562115,10.469255568912404,,,,,,,20.0,18.0,0.0,2.0
USDCHF,1h,V3_RS,,,,,,,,,1.7879989120631212,2.2562035073458757,1.5719324320213488,0.05117862998984855,1.388592721481793,13.07059825304864,,,,,,,20.0,18.0,0.0,3.0
USDCHF,1h,V3_RS,,,,,,,,,0.8183558756031459,1.0913814640885031,0.6234530460353356,0.17764490610756611,2.2769878814973383,5.500176023911555,,,,,,,20.0,18.0,0.5,1.0
USDCHF,1h,V3_RS,,,,,,,,,1.702227328660798,2.3431967645259077,1.5085466459794785,0.11103730246393842,1.118494016636812,10.100647318305361,,,,,,,20.0,18.0,0.5,2.0
USDCHF,1h,V3_RS,,,,,,,,,1.0556559894650315,1.3395105609509883,0.692775488388821,0.08399512470520107,1.715418149932441,8.839310968761149,,,,,,,20.0,18.0,0.5,3.0
USDCHF,1h,V3_RS,,,,,,,,,1.3510886716711499,1.781259794386841,0.8166831118307039,0.22107207410496865,1.6985566908302454,11.993213288952703,,,,,,,20.0,22.0,0.0,1.0
USDCHF,1h,V3_RS,,,,,,,,,1.7767807025174225,2.1402960501612625,1.6547939165881793,0.13189421463946255,2.4738693037824984,8.925058950630802,,,,,,,20.0,22.0,0.0,2.0
USDCHF,1h,V3_RS,,,,,,,,,0.6469158397521646,0.8236245069790363,0.42531776117515524,0.15544759900446925,1.857036849463921,7.834201265902845,,,,,,,20.0,22.0,0.0,3.0
USDCHF,1h,V3_RS,,,,,,,,,1.167727725964192,1.5156300521338797,0.7579619674456609,0.18043635992014462,2.305900045858221,13.48446124141033,,,,,,,20.0,22.0,0.5,1.0
USDCHF,1h,V3_RS,,,,,,,,,0.6125090600205172,0.7045918694064077,0.3219422963188796,0.1586216112842086,1.8000426463298704,8.21406158400083,,,,,,,20.0,22.0,0.5,2.0
USDCHF,1h,V3_RS,,,,,,,,,1.2317193253699865,1.437488088571021,0.9765812802507309,0.1664787322882675,2.007589784501871,7.286839051101458,,,,,,,20.0,22.0,0.5,3.0
USDCHF,1h,V3_RS,,,,,,,,,1.0127140208122036,1.318937184512139,0.7573438669100755,0.10135717482806256,2.1730416098019103,9.742709311223116,,,,,,,20.0,25.0,0.0,1.0
USDCHF,1h,V3_RS,,,,,,,,,0.7256719580659949,0.7997371955357543,0.46352399870474165,0.24680211152718912,2.031707168725254,11.143912640578852,,,,,,,20.0,25.0,0.0,2.0
USDCHF,1h,V3_RS,,,,,,,,,0.7690820143939209,0.899396888321371,0.5442620072752221,0.06298968879522929,1.8966867195517567,11.474101831478505,,,,,,,20.0,25.0,0.0,3.0
USDCHF,1h,V3_RS,,,,,,,,,1.5788873534192147,2.157281331884319,1.172213520542652,0.16908430886435505,1.2907673506365414,8.463114973143202,,,,,,,20.0,25.0,0.5,1.0
USDCHF,1h,V3_RS,,,,,,,,,0.5732506020896208,0.7412292968249462,0.37064134509346036,0.17216349642622275,1.2528889876718723,9.918895744086013,,,,,,,20.0,25.0,0.5,2.0
USDCHF,1h,V3_RS,,,,,,,,,0.7680136045920677,0.9462149575316093,0.4160987964751622,0.11088911436967196,2.2720181785262334,12.115364720107337,,,,,,,20.0,25.0,0.5,3.0
USDCHF,4h,V3_TF,60.0,200.0,1.5,3.0,0.0,0.8,2.0,0.5,1.2095468283276296,1.4476255107787004,0.9378435390468519,0.10789556967566345,1.8333145211191597,9.953525286044687,,,,,,,,,,
USDCHF,4h,V3_TF,40.0,100.0,1.5,3.0,0.0,1.2,1.5,0.33,1.0487818055057505,1.33910089012268,0.7325196941305177,0.15034612032693967,1.1374531557406298,14.36518694549666,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,100.0,1.0,1.5,2.0,1.2,2.0,0.5,0.636221982257824,0.8729849788229832,0.578122662122752,0.1684061985675201,2.27782139522402,5.134788354520322,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,100.0,1.5,2.0,0.0,1.0,1.5,0.33,1.9456455966320605,2.579979520414947,1.1671605142474029,0.24825521888201552,1.461292508062277,6.569188673233114,,,,,,,,,,
USDCHF,4h,V3_TF,40.0,100.0,2.0,2.0,3.0,0.8,2.0,0.5,1.0264690507500236,1.3081995533239008,0.6726610640200911,0.20824033755441596,1.3157257476394828,12.690601277874547,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,50.0,1.5,2.0,3.0,1.0,1.5,0.33,1.9219957986903828,2.414568799545948,1.880748547926722,0.12375625470497667,1.9159487315754502,10.429360834952886,,,,,,,,,,
USDCHF,4h,V3_TF,40.0,200.0,2.0,3.0,3.0,1.0,1.5,0.33,1.4379109129676315,1.5869809205580871,0.8693693400093054,0.1645090014115031,1.733663004296436,6.767583334538179,,,,,,,,,,
USDCHF,4h,V3_TF,60.0,200.0,1.5,2.0,1.0,1.0,2.0,0.33,0.5001948268648995,0.5846288335670069,0.3094248662923556,0.08731898876869876,2.3503304376296263,13.435744479332122,,,,,,,,,,
USDCHF,4h,V3_TF,60.0,100.0,1.5,2.0,0.0,1.2,2.0,0.33,0.9863369769468937,1.275968221358377,0.7140106279249886,0.20987936166835275,1.9221577993578576,11.717609500346281,,,,,,,,,,
USDCHF,4h,V3_TF,60.0,50.0,1.5,1.5,0.0,0.8,1.5,0.5,1.7255648657789127,2.2362514351176115,0.863998881802427,0.19561485503063464,2.134075681772604,12.821565266297336,,,,,,,,,,
USDCHF,4h,V3_TF,60.0,200.0,2.0,1.5,3.0,1.2,1.5,0.5,1.5508595837964958,1.9931607495306947,0.9642062968300567,0.14091699893113166,1.5570347828205051,6.0962772623374555,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,200.0,1.0,1.5,0.0,0.8,1.5,0.33,1.851933554602785,2.0669241281859616,1.064814642168949,0.23742707839067106,1.4214620945451728,6.738503790694138,,,,,,,,,,
USDCHF,4h,V3_TF,40.0,200.0,1.0,3.0,3.0,0.8,1.5,0.5,1.6284881352042155,2.0320187654620994,0.9004184816938783,0.1828014962297862,1.4906988820738636,7.400434289833687,,,,,,,,,,
USDCHF,4h,V3_TF,40.0,100.0,1.5,2.0,2.0,1.2,2.0,0.5,1.3596568633384452,1.5341008756659387,1.0768296329623008,0.2001381180681755,1.2484769410426857,12.85030635889991,,,,,,,,,,
USDCHF,4h,V3_TF,60.0,100.0,2.0,3.0,1.0,0.8,1.5,0.5,0.9721305604702808,1.1842050142021703,0.638346148994385,0.2037326761789306,1.5836502459224582,12.854930731962977,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,200.0,2.0,1.5,1.0,1.2,1.5,0.33,1.452578343095999,1.9455497719425774,1.217043847819328,0.19748885804721328,1.8069453129864614,9.065039753292254,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,100.0,1.0,2.0,0.0,1.2,1.5,0.33,1.1649587922219131,1.3024442712077544,0.6631646092792104,0.09000060751227293,2.4121743346559845,11.8605501286099,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,200.0,1.5,1.5,3.0,1.2,2.0,0.5,1.9691564417855547,2.525200140753424,1.4476770653915285,0.24738339900172512,1.5201983604265539,9.668266946444069,,,,,,,,,,
USDCHF,4h,V3_TF,60.0,100.0,1.0,2.0,1.0,1.0,2.0,0.5,0.6641694069726904,0.782623515645602,0.4211383616053892,0.11712546364018686,1.7587698543788588,12.981360770275852,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,100.0,2.0,3.0,0.0,1.2,1.5,0.5,0.6051890154807618,0.7167041791347395,0.4587193846813917,0.10125915059393409,1.56277120969766,11.830101104183047,,,,,,,,,,
USDCHF,4h,V3_TF,40.0,50.0,1.5,2.0,0.0,1.0,1.5,0.33,1.0675006752265885,1.2288286798450963,0.6888899744845643,0.07007246312840704,2.3047085263719973,10.446383383738276,,,,,,,,,,
USDCHF,4h,V3_TF,40.0,100.0,1.0,1.5,3.0,1.0,1.5,0.5,1.7683176588225584,2.24697365088019,0.989803652236717,0.20137032550929929,1.9695539067140948,13.216020948952696,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,200.0,1.5,2.0,1.0,0.8,2.0,0.5,0.9675452838977124,1.2879938742000971,0.8583956836280676,0.07496942165101544,2.0038483355574783,14.637539935662678,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,200.0,1.0,3.0,1.0,1.0,1.5,0.5,0.6220986054710511,0.7782115892187138,0.6197185585161402,0.1413948158888222,1.3208049059441063,6.188110342910814,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,200.0,1.0,3.0,1.0,0.8,2.0,0.5,1.3513811424038291,1.6949326370416637,0.9180571790245571,0.15930512351080778,1.5383323526035628,7.713910404851132,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,50.0,2.0,3.0,1.0,0.8,2.0,0.5,1.6436800840969048,1.8766181775331214,1.0146296537460184,0.13505236477016783,1.4957488127245038,6.930658343835469,,,,,,,,,,
USDCHF,4h,V3_TF,40.0,50.0,2.0,1.5,1.0,0.8,2.0,0.33,1.5609193326542532,1.7831095361122637,0.8698099039992416,0.19562861998368913,2.08697753756018,11.874557576197404,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,200.0,2.0,1.5,2.0,1.2,1.5,0.5,1.5153655590308581,2.0401752154638833,1.3421523991137794,0.24556824963948914,2.4441955105897963,7.975770270078783,,,,,,,,,,
USDCHF,4h,V3_TF,40.0,50.0,2.0,3.0,1.0,1.2,2.0,0.33,1.4196357992312403,1.573342144350695,1.1073352846828488,0.21029027043656007,2.434462779049746,9.058745704479154,,,,,,,,,,
USDCHF,4h,V3_TF,60.0,200.0,1.5,2.0,1.0,1.2,2.0,0.33,1.6540940326631146,2.0902529880434986,1.6129322455400399,0.12159430762795649,1.5045492172952795,10.249267443050591,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,100.0,1.5,2.0,3.0,1.0,1.5,0.33,1.9605237179695392,2.2887693775010347,1.5596139358639098,0.13143830435748488,1.694324603224585,12.464423569605806,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,50.0,1.5,2.0,3.0,1.0,2.0,0.5,1.2164671906582045,1.5236833754487271,0.9428240312185304,0.0536726392843228,1.2501573264618768,7.3651917164870735,,,,,,,,,,
USDCHF,4h,V3_TF,60.0,100.0,2.0,3.0,0.0,0.8,1.5,0.5,1.7233361782816412,2.1712530505499643,1.353596625959909,0.11385244741763778,1.7544299740087619,12.591507331557477,,,,,,,,,,
USDCHF,4h,V3_TF,60.0,50.0,2.0,2.0,3.0,1.2,2.0,0.5,1.4478841503309487,1.922488184477274,1.0877617446881378,0.21735069340931867,2.390386793827034,7.717689821516664,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,200.0,2.0,2.0,0.0,0.8,2.0,0.33,1.9853593802191842,2.655994117425273,1.4318898328524634,0.24648340743445196,1.9206607785310337,13.602275521854054,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,100.0,1.5,1.5,1.0,0.8,2.0,0.5,1.1528280153998678,1.3140176306373619,0.6784490082411438,0.07645412861425925,2.3359184710201024,9.643967232105492,,,,,,,,,,
USDCHF,4h,V3_TF,60.0,50.0,1.0,1.5,2.0,1.0,1.5,0.33,0.7227952653911242,0.8900380021015061,0.6167065214964155,0.1882754106149418,1.107317488352337,6.07665271058714,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,50.0,1.0,2.0,1.0,1.0,1.5,0.5,1.9807451636238587,2.2323984219392545,1.2212212855026208,0.1495164514941369,1.952833979720607,11.0372878198162,,,,,,,,,,
USDCHF,4h,V3_TF,40.0,100.0,1.0,2.0,2.0,1.2,2.0,0.33,1.9600096115177177,2.436256829164014,1.5532371477795295,0.13056973175619324,2.4021961980846926,6.211020994039544,,,,,,,,,,
USDCHF,4h,V3_TF,60.0,100.0,1.5,3.0,3.0,1.0,1.5,0.5,1.9067112790539924,2.2113251050066136,1.8707154217416486,0.10649248215338786,2.406903682306889,13.653919283391186,,,,,,,,,,
USDCHF,4h,V3_TF,40.0,100.0,2.0,2.0,1.0,0.8,2.0,0.5,1.4683893215586745,1.7178608315041668,1.1044619049803528,0.16222518271261446,2.0376426660548606,7.192559159399261,,,,,,,,,,
USDCHF,4h,V3_TF,40.0,50.0,1.0,3.0,0.0,1.0,1.5,0.33,1.226328531973548,1.5393175273875848,0.6198721601045027,0.1506531203040563,2.050869166506502,5.532064177402496,,,,,,,,,,
USDCHF,4h,V3_TF,40.0,100.0,2.0,2.0,2.0,1.0,1.5,0.33,0.8309917749686612,0.9282637438451848,0.5174434360527801,0.10538563703287616,1.4564262817688305,13.31694334038022,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,100.0,1.0,3.0,3.0,1.2,2.0,0.33,0.6909479566060772,0.7964236884928818,0.4135394472347224,0.17586399584977375,1.8885705203167662,5.223428933425937,,,,,,,,,,
USDCHF,4h,V3_TF,40.0,100.0,1.0,2.0,3.0,0.8,2.0,0.33,1.0640135933397086,1.4835985597276278,0.8070259252990585,0.19600223827479651,2.478452398767476,6.506297656307929,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,50.0,1.0,1.5,0.0,1.0,2.0,0.5,0.6466649637200662,0.8059754093749774,0.48023838145070574,0.06312409092845382,1.3115529315336114,7.947491790057314,,,,,,,,,,
USDCHF,4h,V3_TF,60.0,100.0,1.5,2.0,1.0,1.0,2.0,0.33,0.7945260152244515,1.0945390155980705,0.6912024238195054,0.24884324688919723,2.027600807958651,7.829168935790806,,,,,,,,,,
USDCHF,4h,V3_TF,60.0,100.0,2.0,3.0,0.0,0.8,1.5,0.33,0.7446708105261315,0.9652644029148472,0.5173726941227084,0.07095674815521234,1.333453291959814,14.612987657908638,,,,,,,,,,
USDCHF,4h,V3_TF,60.0,200.0,2.0,3.0,2.0,0.8,1.5,0.5,1.8770421435181264,2.320858209884257,1.2606588571310005,0.08432170795690547,1.5424221631841004,14.107610043382056,,,,,,,,,,
USDCHF,4h,V3_TF,40.0,100.0,2.0,3.0,3.0,1.2,1.5,0.33,1.7575224519490145,2.095634831159804,1.4834070758012532,0.09252922289695079,1.6405884995729767,8.575566264758105,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,200.0,2.0,1.5,1.0,1.2,1.5,0.5,1.2488917448380978,1.527949469187511,0.739567358001294,0.20141379067309412,1.1091956922936348,8.386670195344873,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,100.0,2.0,1.5,3.0,1.0,1.5,0.5,1.114983721100448,1.314677489822577,0.7188465835738361,0.24089978931796568,1.9321994812692038,9.263607822274963,,,,,,,,,,
USDCHF,4h,V3_TF,40.0,50.0,1.5,1.5,2.0,1.2,2.0,0.33,0.8025297324548195,0.9491864544396273,0.6752586888848722,0.24014472359268546,1.5839208433271366,14.271621316936539,,,,,,,,,,
USDCHF,4h,V3_TF,40.0,100.0,1.0,2.0,0.0,1.0,2.0,0.33,1.9921349542396574,2.280779410108179,1.7749942884693908,0.2006246104275956,2.220438734104804,6.383525266811889,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,50.0,1.5,1.5,1.0,1.2,2.0,0.33,0.6543924499354244,0.7872396699959224,0.442090608600841,0.2458800047508407,1.255234068251057,10.816575051102692,,,,,,,,,,
USDCHF,4h,V3_TF,60.0,200.0,1.5,3.0,3.0,0.8,2.0,0.5,0.8246841718326237,1.0728737865448879,0.7928046711231709,0.13237660032121357,1.3456616303143336,5.710376751930485,,,,,,,,,,
USDCHF,4h,V3_TF,40.0,50.0,2.0,2.0,3.0,1.0,2.0,0.5,0.9361916330224631,1.16335520948755,0.7810415737814475,0.12251193375653398,1.7600111214112935,8.450515621790704,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,200.0,1.0,1.5,2.0,1.0,2.0,0.33,0.7348661373839109,0.9509844358975694,0.4900713537231049,0.20647402267800846,1.8733836311658743,12.783313815586471,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,200.0,1.5,3.0,2.0,1.0,1.5,0.5,1.4122951928388874,1.7726112996043257,0.9663369881125684,0.2164991100588683,1.4569760139793975,11.447974066493135,,,,,,,,,,
USDCHF,4h,V3_TF,40.0,200.0,1.5,1.5,3.0,0.8,1.5,0.33,1.264845459635167,1.520362718929726,0.992014450880715,0.1600782812011144,2.1370199148369773,6.732001548730691,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,100.0,2.0,1.5,1.0,1.2,1.5,0.33,1.1285173533585882,1.3549084792640889,0.9957792001813979,0.20776154960557108,1.7609463251857638,12.425124970001892,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,100.0,1.0,3.0,3.0,0.8,1.5,0.5,1.918974420459199,2.2713152115290995,1.5588482131548844,0.23040031406974243,2.135834249346968,9.770456994756518,,,,,,,,,,
USDCHF,4h,V3_TF,60.0,100.0,2.0,3.0,3.0,1.2,2.0,0.33,0.6007369158648737,0.7392730932103952,0.36527216904355125,0.08847810394384728,1.6035911348511738,9.195076875774575,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,100.0,2.0,1.5,1.0,1.0,1.5,0.5,1.360586427556369,1.7879760552297435,0.7519751024315977,0.1597553442711553,1.487723685912937,8.790933865793459,,,,,,,,,,
USDCHF,4h,V3_TF,40.0,100.0,2.0,3.0,2.0,0.8,1.5,0.33,0.8795962274268345,1.1151291808437562,0.7176894900013516,0.10513894615410471,1.5131846249015157,10.481441829819648,,,,,,,,,,
USDCHF,4h,V3_TF,60.0,100.0,1.0,3.0,2.0,1.2,2.0,0.5,1.4528111592221595,1.8609669040526975,1.113109267577666,0.10550988416590981,2.362953229812567,11.35618237670362,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,200.0,1.0,2.0,2.0,1.0,2.0,0.5,1.4727654077614452,1.6281114146593547,1.430269363898799,0.1721697674444225,2.014778833981779,6.882027785796683,,,,,,,,,,
USDCHF,4h,V3_TF,60.0,50.0,2.0,1.5,2.0,1.2,2.0,0.33,0.9077165812811234,1.2578002668589283,0.8223749134226601,0.1752713541383943,2.010421602778622,13.45398435050928,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,100.0,1.5,3.0,3.0,1.2,2.0,0.5,1.9099534759028876,2.1856262359795124,1.8155320863015945,0.1011907706931857,1.8730690068917237,10.109178637103167,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,100.0,2.0,2.0,3.0,0.8,1.5,0.5,0.7447739444303015,0.9743997821306641,0.5136656196560372,0.2165888213968057,1.6140201213896823,14.280014734938927,,,,,,,,,,
USDCHF,4h,V3_TF,40.0,200.0,2.0,1.5,1.0,0.8,1.5,0.33,1.1821953380499337,1.484156520715889,1.1370170416478649,0.2101820651577167,1.9812585516552756,5.343568669137493,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,50.0,2.0,1.5,3.0,0.8,1.5,0.33,1.6934392327618448,2.326690465198204,1.3312126590185414,0.18335367105237027,2.2644287882706062,10.198061181306855,,,,,,,,,,
USDCHF,4h,V3_TF,60.0,100.0,2.0,2.0,2.0,1.2,2.0,0.5,1.9651113048909192,2.5966836344389854,1.7301565304701043,0.224144624623014,1.6148757276379864,14.534621126581659,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,50.0,2.0,2.0,1.0,1.2,2.0,0.33,0.741101865082723,0.9069090729939042,0.5225034191338305,0.11225394893091233,1.9570417332214685,14.640058278557767,,,,,,,,,,
USDCHF,4h,V3_TF,60.0,200.0,1.5,1.5,3.0,1.0,2.0,0.33,1.0604548314396762,1.2573812832794324,0.8815488455123724,0.12462989538084822,1.9599412930344875,11.383222246544417,,,,,,,,,,
USDCHF,4h,V3_TF,40.0,200.0,2.0,1.5,3.0,1.2,1.5,0.33,1.8354471481285948,2.3626128901564027,1.3386532513965992,0.15157526008998407,2.280512328457496,13.928134304857108,,,,,,,,,,
USDCHF,4h,V3_TF,60.0,50.0,2.0,3.0,1.0,1.0,1.5,0.5,1.2205470283797955,1.4648398543950372,0.9162473712494256,0.10365444290959572,1.619354738048499,13.195448251253763,,,,,,,,,,
USDCHF,4h,V3_TF,40.0,100.0,2.0,1.5,1.0,0.8,1.5,0.5,1.7140222069844555,2.3723411658292854,1.4824049134510688,0.21965971654435595,2.0453606491746603,5.3707571903730775,,,,,,,,,,
USDCHF,4h,V3_TF,60.0,100.0,1.0,2.0,3.0,1.2,2.0,0.33,1.2033648522977902,1.531540765884867,0.8496527122929639,0.13773410193985913,1.5431862727030181,9.87666165344234,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,200.0,1.5,3.0,1.0,1.0,1.5,0.5,1.1409484940895895,1.4423345740846159,1.0332566393706337,0.08844368352375481,2.490319077222914,14.941866175951894,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,100.0,1.5,3.0,3.0,1.2,2.0,0.33,1.4501216553348315,1.9921500330119393,1.2031144911914953,0.17807146807831092,1.551908817808302,6.477005684690055,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,100.0,2.0,3.0,2.0,0.8,2.0,0.5,1.6916928568746465,1.8791143596942466,1.1279443475813837,0.22041177866677164,2.301980289607049,10.825658642902084,,,,,,,,,,
USDCHF,4h,V3_TF,20.0,100.0,1.0,3.0,2.0,1.2,1.5,0.5,1.5895072022318157,2.1854110497120285,0.8365226314484503,0.20004203441409207,2.3709038692288695,6.456045297768366,,,,,,,,,,
USDCHF,4h,V3_TF,40.0,200.0,2.0,2.0,1.0,0.8,1.5,0.33,0.5319261103472998,0.6371240140158781,0.3625316937168513,0.07590399351967501,1.489225976395373,12.153622773890492,,,,,,,,,,
USDCHF,4h,V3_TF,60.0,50.0,1.5,1.5,0.0,1.0,2.0,0.5,1.4074827657525806,1.5834232567267947,0.8056085410426674,0.16192189843394936,2.431907867446136,14.363883780729545,,,,,,,,,,
USDCHF,4h,V3_TF,60.0,50.0,2.0,1.5,1.0,1.0,2.0,0.33,0.6957435689610989,0.8538805757695573,0.6524715414961899,0.07048635892885527,2.412026280928186,5.944193591799804,,,,,,,,,,
USDCHF,4h,V3_TF,40.0,200.0,2.0,3.0,2.0,1.0,2.0,0.33,1.177393560053852,1.4539156590689304,0.9741398589975251,0.16518411645294842,1.5126681589158442,10.43562295313885,,,,,,,,,,
USDCHF,4h,V3_TF,60.0,100.0,2.0,1.5,1.0,0.8,1.5,0.33,1.807987093799774,2.1994080848807345,1.1468168350476105,0.1777358761777536,1.7698075186489817,11.023381759246302,,,,,,,,,,
